deal_id;deal_name;company;owner;hubspot_owner_id;stage;amount_usd;close_date;days_in_stage;last_activity_date;last_activity_days_ago;Risk_>45_days;Risk_>60_days;Risk_>90_days;last_activity_type;region;product_line;industry;forecast_category;probability;contact_count;email_log_count;task_count;meeting_count;engagement_score;source;google_deal_type;deal_created_date;last_modified_date;invoice_date;invoice_amount_usd; invoice_amount_local ;currency;payment_status;payment_date;payment_method;days_overdue;invoice_type;tax_id;margin_percent
D-2850;Deal 450 - Opportunity;Client_450;Roberto Sanchez;HO-9805;Qualification;17515;4/08/26;39;14/05/26;6;no;no;si;Email;Bolivia;Services;Insurance;Pipeline;31;10;12;4;8;69;Sales Development;Google Workspace;28/03/26;18/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2851;Deal 451 - Opportunity;Client_451;Roberto Sanchez;HO-4954;Closed Lost;119915;15/04/26;0;12/04/26;38;no;no;si;Task;Ecuador;Hardware;Financial;Closed Lost;0;9;23;13;8;14;Existing Client;Google Cloud;15/01/26;4/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2852;Deal 452 - Opportunity;Client_452;Ana Silva;HO-8424;Negotiation;206481;13/06/26;74;2/04/26;48;si;no;si;Email;Peru;Cloud Solutions;Insurance;Best Case;68;10;7;18;9;91;Existing Client;N/A;20/02/26;28/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2853;Deal 453 - Opportunity;Client_453;Sofia Martinez;HO-8443;Discovery;48180;22/07/26;75;7/05/26;13;no;no;si;Task;Venezuela;Support;Government;Pipeline;20;3;4;13;6;10;Inbound;Google Cloud;2/01/26;25/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2854;Deal 454 - Opportunity;Client_454;Inactive User;HO-5320;Qualification;184080;4/07/26;76;9/11/25;192;si;si;si;Meeting;Chile;Consulting;Retail;Pipeline;41;15;20;13;7;88;Event;Partner Opportunity;10/03/26;11/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2855;Deal 455 - Opportunity;Client_455;Catalina Reyes;HO-8755;Proposal;30012;6/06/26;89;6/05/26;14;no;no;si;Meeting;Bolivia;Hardware;Government;Best Case;76;1;23;5;8;47;Inbound;N/A;6/01/26;13/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2856;Deal 456 - Opportunity;Client_456;Inactive User;HO-8961;Discovery;185103;8/07/26;48;3/01/26;137;si;si;si;Task;Argentina;Cloud Solutions;Education;Pipeline;21;0;25;4;2;100;Referral;Partner Opportunity;8/04/26;22/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2857;Deal 457 - Opportunity;Client_457;Luis Vargas;HO-7841;Proposal;16533;4/07/26;45;15/05/26;5;no;no;si;Email;Chile;Hardware;Government;Best Case;63;15;18;9;9;57;Sales Development;Partner Opportunity;20/12/25;28/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2858;Deal 458 - Opportunity;Client_458;Sofia Martinez;HO-6328;Proposal;52179;11/07/26;58;10/05/26;10;no;no;si;Proposal Sent;Mexico;Support;Insurance;Best Case;74;2;25;19;10;79;Event;Partner Opportunity;20/02/26;24/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2859;Deal 459 - Opportunity;Client_459;Roberto Sanchez;HO-6060;Qualification;39572;3/08/26;22;4/04/26;46;si;no;si;Email;Colombia;Consulting;Government;Pipeline;27;3;20;17;1;24;Referral;N/A;24/11/25;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2860;Deal 460 - Opportunity;Client_460;Unassigned;;Proposal;31040;6/06/26;85;18/02/26;91;si;si;si;Email;Paraguay;Hardware;Energy;Best Case;60;8;25;6;3;90;Referral;Partner Opportunity;30/03/26;30/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2861;Deal 461 - Opportunity;Client_461;Ana Silva;HO-1394;Proposal;20577;20/06/26;56;8/05/26;12;no;no;si;Meeting;Venezuela;Support;Financial;Best Case;60;10;12;8;1;14;Inbound;N/A;8/03/26;2/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2862;Deal 462 - Opportunity;Client_462;Inactive User;HO-6329;Qualification;235993;22/07/26;22;6/03/26;75;si;si;si;Demo;Argentina;Cloud Solutions;Manufacturing;Pipeline;38;5;0;1;4;49;Inbound;Google Marketing;15/03/26;24/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2863;Deal 463 - Opportunity;Client_463;Luis Vargas;HO-9264;Discovery;267465;26/07/26;31;18/04/26;32;no;no;si;Demo;Venezuela;Cloud Solutions;Financial;Pipeline;29;12;30;3;4;7;Sales Development;Partner Opportunity;30/11/25;24/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2864;Deal 464 - Opportunity;Client_464;Unassigned;;Discovery;129173;6/07/26;71;11/03/26;70;si;si;si;Call;Colombia;Consulting;Insurance;Pipeline;10;4;9;18;6;57;Inbound;N/A;27/02/26;31/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2865;Deal 465 - Opportunity;Client_465;Ana Silva;HO-8612;Proposal;144893;4/07/26;58;17/05/26;3;no;no;si;Email;Paraguay;Hardware;Healthcare;Best Case;73;9;20;5;0;7;Event;Google Marketing;15/02/26;28/03/26;10/07/26;54124,51;55406,82;USD;Paid;20/08/26;Credit Card;0;Product;TAX-988268;28,6
D-2866;Deal 466 - Opportunity;Client_466;Ana Silva;HO-5925;Qualification;43738;26/07/26;69;13/04/26;37;no;no;si;Email;Chile;Support;Education;Pipeline;30;2;12;3;2;92;Referral;Google Marketing;31/12/25;7/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2867;Deal 467 - Opportunity;Client_467;Ana Silva;HO-8533;Proposal;35714;11/07/26;42;28/04/26;22;no;no;si;Call;Ecuador;Services;Government;Best Case;67;10;0;4;10;0;Referral;Partner Opportunity;19/04/26;24/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2868;Deal 468 - Opportunity;Client_468;Unassigned;;Negotiation;177662;19/06/26;69;16/03/26;65;si;si;si;Proposal Sent;Mexico;Consulting;Education;Best Case;71;2;17;0;10;56;Existing Client;Google Cloud;20/01/26;29/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2869;Deal 469 - Opportunity;Client_469;Ana Silva;HO-8283;Negotiation;45185;23/06/26;48;21/03/26;60;si;no;si;Call;Venezuela;Hardware;Government;Best Case;47;0;7;0;4;87;Existing Client;Google Marketing;2/03/26;15/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2870;Deal 470 - Opportunity;Client_470;Luis Vargas;HO-4425;Negotiation;145035;11/06/26;64;23/03/26;58;si;no;si;Proposal Sent;Chile;Hardware;Energy;Best Case;42;0;6;20;6;14;Sales Development;N/A;13/12/25;19/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2871;Deal 471 - Opportunity;Client_471;Pedro Gonzalez;HO-4734;Discovery;28950;27/06/26;34;21/03/26;60;si;no;si;Demo;Mexico;Cloud Solutions;Legal;Pipeline;12;8;6;0;10;68;Referral;Google Marketing;28/11/25;25/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2872;Deal 472 - Opportunity;Client_472;Diego Morales;HO-8644;Negotiation;97289;11/06/26;16;6/04/26;44;no;no;si;Demo;Colombia;Services;Telecom;Best Case;66;15;11;16;0;92;Partner;Google Cloud;8/02/26;23/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2873;Deal 473 - Opportunity;Client_473;Catalina Reyes;HO-4696;Discovery;39027;14/08/26;74;29/03/26;52;si;no;si;Email;Ecuador;Cloud Solutions;Telecom;Pipeline;12;13;30;2;3;25;Partner;Google Marketing;31/01/26;16/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2874;Deal 474 - Opportunity;Client_474;Maria Lopez;HO-4905;Negotiation;181494;10/06/26;32;13/05/26;7;no;no;si;Meeting;Colombia;Consulting;Telecom;Best Case;61;10;26;1;5;66;Partner;Google Cloud;29/12/25;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2875;Deal 475 - Opportunity;Client_475;Unassigned;;Discovery;57493;16/08/26;5;30/12/25;141;si;si;si;Task;Bolivia;Support;Retail;Pipeline;11;2;25;4;0;56;Inbound;Google Marketing;31/12/25;16/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2876;Deal 476 - Opportunity;Client_476;Inactive User;HO-1173;Qualification;99367;4/07/26;13;6/12/25;165;si;si;si;Call;Colombia;Support;Financial;Pipeline;37;14;12;14;6;79;Referral;Google Cloud;24/01/26;9/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2877;Deal 477 - Opportunity;Client_477;Carlos Ruiz;HO-2106;Proposal;16642;5/06/26;2;11/04/26;39;no;no;si;Proposal Sent;Bolivia;Support;Logistics;Best Case;63;6;28;18;2;81;Referral;Google Marketing;20/01/26;24/04/26;8/06/26;7253,45;6968,09;CLP;Pending;0;Check;0;Product;TAX-251729;43,6
D-2878;Deal 478 - Opportunity;Client_478;Catalina Reyes;HO-9407;Negotiation;89770;2/06/26;40;12/04/26;38;no;no;si;Meeting;Mexico;Hardware;Manufacturing;Best Case;43;11;9;18;8;99;Partner;Google Workspace;21/12/25;1/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2879;Deal 479 - Opportunity;Client_479;Luis Vargas;HO-1894;Proposal;340023;8/06/26;8;4/05/26;16;no;no;si;Demo;Ecuador;Cloud Solutions;Education;Best Case;81;13;11;6;3;81;Partner;Google Cloud;23/01/26;8/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2880;Deal 480 - Opportunity;Client_480;Catalina Reyes;HO-8443;Negotiation;57079;20/06/26;43;9/05/26;11;no;no;si;Email;Ecuador;Support;Legal;Best Case;59;1;15;7;0;81;Partner;Google Workspace;22/12/25;11/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2881;Deal 481 - Opportunity;Client_481;Catalina Reyes;HO-1491;Qualification;136998;2/07/26;2;15/05/26;5;no;no;si;Task;Ecuador;Consulting;Healthcare;Pipeline;25;3;4;9;7;24;Existing Client;N/A;18/01/26;18/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2882;Deal 482 - Opportunity;Client_482;Pedro Gonzalez;HO-5029;Discovery;72617;4/08/26;23;28/04/26;22;no;no;si;Demo;Chile;Services;Manufacturing;Pipeline;18;5;6;0;2;33;Inbound;Google Cloud;16/03/26;26/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2883;Deal 483 - Opportunity;Client_483;Maria Lopez;HO-8106;Proposal;76363;22/06/26;85;9/05/26;11;no;no;si;Demo;Ecuador;Hardware;Technology;Best Case;71;2;3;4;2;24;Partner;N/A;14/01/26;6/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2884;Deal 484 - Opportunity;Client_484;Diego Morales;HO-5049;Proposal;228956;17/06/26;102;10/05/26;10;no;no;si;Task;Chile;Cloud Solutions;Legal;Best Case;77;1;20;8;2;65;Referral;Partner Opportunity;26/02/26;4/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2885;Deal 485 - Opportunity;Client_485;Unassigned;;Discovery;62588;6/08/26;113;26/11/25;175;si;si;si;Task;Bolivia;Support;Retail;Pipeline;22;15;16;14;2;41;Existing Client;Google Marketing;7/12/25;6/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2886;Deal 486 - Opportunity;Client_486;Catalina Reyes;HO-4596;Qualification;91104;16/07/26;84;17/05/26;3;no;no;si;Call;Bolivia;Services;Legal;Pipeline;50;6;14;7;6;27;Sales Development;Partner Opportunity;14/01/26;14/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2887;Deal 487 - Opportunity;Client_487;Ana Silva;HO-4771;Discovery;14090;7/07/26;57;16/04/26;34;no;no;si;Task;Argentina;Support;Retail;Pipeline;12;1;14;16;9;43;Event;Partner Opportunity;22/12/25;23/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2888;Deal 488 - Opportunity;Client_488;Catalina Reyes;HO-2243;Closed Lost;35287;21/04/26;0;5/05/26;15;no;no;si;Task;Ecuador;Services;Telecom;Closed Lost;0;11;28;2;4;64;Referral;N/A;31/03/26;31/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2889;Deal 489 - Opportunity;Client_489;Pedro Gonzalez;HO-6394;Qualification;333884;21/06/26;43;7/05/26;13;no;no;si;Proposal Sent;Peru;Cloud Solutions;Retail;Pipeline;42;8;9;8;3;90;Referral;Google Workspace;2/12/25;23/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2890;Deal 490 - Opportunity;Client_490;Luis Vargas;HO-7512;Negotiation;90124;24/06/26;84;17/04/26;33;no;no;si;Call;Argentina;Services;Telecom;Best Case;40;7;7;6;7;29;Referral;N/A;30/11/25;2/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2891;Deal 491 - Opportunity;Client_491;Catalina Reyes;HO-8372;Negotiation;173088;8/07/26;54;6/05/26;14;no;no;si;Meeting;Ecuador;Cloud Solutions;Logistics;Best Case;67;0;11;4;9;16;Sales Development;Google Cloud;14/12/25;30/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2892;Deal 492 - Opportunity;Client_492;Ana Silva;HO-9808;Qualification;98718;4/07/26;98;31/03/26;50;si;no;si;Proposal Sent;Ecuador;Hardware;Telecom;Pipeline;49;9;10;18;0;72;Inbound;Google Workspace;12/03/26;21/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2893;Deal 493 - Opportunity;Client_493;Diego Morales;HO-8397;Discovery;52446;1/07/26;61;13/05/26;7;no;no;si;Task;Venezuela;Hardware;Telecom;Pipeline;22;9;2;5;1;86;Referral;Google Workspace;12/04/26;29/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2894;Deal 494 - Opportunity;Client_494;Catalina Reyes;HO-9591;Discovery;40396;7/07/26;27;5/05/26;15;no;no;si;Task;Colombia;Hardware;Healthcare;Pipeline;22;2;14;1;5;66;Inbound;Google Workspace;27/01/26;26/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2895;Deal 495 - Opportunity;Client_495;Diego Morales;HO-3128;Proposal;175702;16/07/26;9;25/04/26;25;no;no;si;Call;Mexico;Cloud Solutions;Manufacturing;Best Case;75;6;9;13;10;60;Partner;N/A;24/11/25;21/03/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2896;Deal 496 - Opportunity;Client_496;Pedro Gonzalez;HO-5044;Discovery;90070;17/07/26;9;28/03/26;53;si;no;si;Meeting;Paraguay;Consulting;Technology;Pipeline;14;10;29;18;7;58;Event;N/A;10/04/26;3/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2897;Deal 497 - Opportunity;Client_497;Unassigned;;Negotiation;62529;19/06/26;79;20/02/26;89;si;si;si;Meeting;Bolivia;Services;Government;Best Case;59;7;5;19;6;58;Event;Google Workspace;26/11/25;14/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2898;Deal 498 - Opportunity;Client_498;Carlos Ruiz;HO-4559;Negotiation;25494;12/06/26;86;22/03/26;59;si;no;si;Email;Chile;Hardware;Technology;Best Case;74;15;13;17;1;47;Inbound;Google Cloud;12/12/25;1/04/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2899;Deal 499 - Opportunity;Client_499;Diego Morales;HO-8567;Discovery;146543;18/07/26;4;15/05/26;5;no;no;si;Proposal Sent;Bolivia;Hardware;Technology;Pipeline;11;12;10;12;3;50;Inbound;Google Cloud;15/02/26;13/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
D-2900;Deal 500 - Opportunity;Client_500;Sofia Martinez;HO-8171;Proposal;197656;4/07/26;85;4/05/26;16;no;no;si;Proposal Sent;Ecuador;Consulting;Energy;Best Case;62;4;15;8;2;21;Inbound;N/A;26/03/26;9/05/26;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura;Sin_Factura
